"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29","GET /todos (406)","chromium","Sat Apr 19 17:06:33 GMT 2025","passed","Sat Apr 19 17:06:33 GMT 2025","has description","mainApiTests.spec.js","",""
"","80","GET /todos (200) ?filter","chromium","Sat Apr 19 17:06:32 GMT 2025","passed","Sat Apr 19 17:06:32 GMT 2025","has description","mainApiTests.spec.js","",""
"","61","GET /todos (200) XML","chromium","Sat Apr 19 17:06:33 GMT 2025","passed","Sat Apr 19 17:06:33 GMT 2025","has description","mainApiTests.spec.js","",""
"","44","HEAD /todos (200)","chromium","Sat Apr 19 17:06:32 GMT 2025","passed","Sat Apr 19 17:06:32 GMT 2025","has description","mainApiTests.spec.js","",""
"","33","GET /heartbeat (204)","chromium","Sat Apr 19 17:06:33 GMT 2025","passed","Sat Apr 19 17:06:33 GMT 2025","has description","mainApiTests.spec.js","",""
"","38","POST /todos/{id} (404)","chromium","Sat Apr 19 17:06:32 GMT 2025","passed","Sat Apr 19 17:06:32 GMT 2025","has description","mainApiTests.spec.js","",""
"","4656","twitter click","chromium","Sat Apr 19 17:06:45 GMT 2025","passed","Sat Apr 19 17:06:49 GMT 2025","Product page","productPage.spec.js","",""
"","32","POST /todos (201)","chromium","Sat Apr 19 17:06:32 GMT 2025","passed","Sat Apr 19 17:06:32 GMT 2025","has description","mainApiTests.spec.js","",""
"","61","POST /todos/{id} (200)","chromium","Sat Apr 19 17:06:32 GMT 2025","passed","Sat Apr 19 17:06:32 GMT 2025","has description","mainApiTests.spec.js","",""
"","42","GET /todo (404) not plural","chromium","Sat Apr 19 17:06:31 GMT 2025","passed","Sat Apr 19 17:06:32 GMT 2025","has description","mainApiTests.spec.js","",""
"","38","POST /todos (400) extra","chromium","Sat Apr 19 17:06:32 GMT 2025","passed","Sat Apr 19 17:06:32 GMT 2025","has description","mainApiTests.spec.js","",""
"","73","PUT /challenger/guid RESTORE","chromium","Sat Apr 19 17:06:33 GMT 2025","passed","Sat Apr 19 17:06:33 GMT 2025","has description","mainApiTests.spec.js","",""
"","32","POST /todos JSON","chromium","Sat Apr 19 17:06:33 GMT 2025","passed","Sat Apr 19 17:06:33 GMT 2025","has description","mainApiTests.spec.js","",""
"","3833","imageClick","chromium","Sat Apr 19 17:06:41 GMT 2025","passed","Sat Apr 19 17:06:45 GMT 2025","Main page","mainPage.spec.js","",""
"","31","POST /todos XML to JSON","chromium","Sat Apr 19 17:06:33 GMT 2025","passed","Sat Apr 19 17:06:33 GMT 2025","has description","mainApiTests.spec.js","",""
"","77","PUT /todos/{id} partial (200)","chromium","Sat Apr 19 17:06:32 GMT 2025","passed","Sat Apr 19 17:06:32 GMT 2025","has description","mainApiTests.spec.js","",""
"","30","GET /todos (200) XML pref","chromium","Sat Apr 19 17:06:33 GMT 2025","passed","Sat Apr 19 17:06:33 GMT 2025","has description","mainApiTests.spec.js","",""
"","39","GET /todos/{id} (404)","chromium","Sat Apr 19 17:06:32 GMT 2025","passed","Sat Apr 19 17:06:32 GMT 2025","has description","mainApiTests.spec.js","",""
